12087,positive, __HNDL wwe got best wrestling athletes in every era you may find awesomeness in The miz Seth Rollins sami zayn wade barrett sheamus 
12088,positive,__HNDL __HNDL happy to put the fight together tomorrow if the Brazilian slugger can cut down to 135 pounds to face Rousey
12089,neutral,What did you think of Nassers story this Sunday __PUNC_QUES Were you challenged in your thoughts about Muslims and how God __PUNC_ELLP __URL 
12090,neutral,Today August 6 in 1993 Nirvana play at the Mia Zapata Benefit in Seattle The band played this show unannounced __URL 
12091,neutral,__HNDL remember when you said he should win rookie of the year over Kris Bryant __PUNC_QUES __URL 
12092,neutral,Boruto Naruto the movie comes out tomorrow __URL 
12093,neutral,Finally got to watch Sunday and Wednesdays Big Brother and Im so sad to know that Clay and Shelli are splitting in the game __PUNC_EXCL 
12094,neutral, Weve got __HNDL on the show this Sunday at 10 30 am CT Well talk new __HASH_UFC fights Rousey Palhares and more on __HNDL __PUNC_EXCL 
12095,neutral,Ill play Brock Lesnars theme on September 1st lmao Slowly approaching the squad
12096,neutral,__HNDL __HNDL __HASH_ASKANIMELTD Do you hope for a season 3 2nd movie for Haruhi Suzumiya __PUNC_QUES Were you surprised with how Naruto ended __PUNC_QUES 
12097,positive,How Im looking at life rn Big Brother is on tonight and Sunday Bachelor in Paradise is on Saturday and Sunday __HASH_ALLILIVEFOR
12098,neutral,On my way to see Paper Towns for the 3rd time __PUNC_ELLP I have to surrender my goal of seeing it 9 times because Im moving __EMOT_FROWN 
12099,positive,__HNDL I finally saw Ant Man on Tuesday it was so good amp entertaining also I enjoyed the Spider Man reference
12100,positive, __HNDL I finally saw Ant Man on Tuesday I really enjoyed it the movie was so good amp entertaining amp I enjoyed the Spider Man reference 
12101,positive, Sunday night or Monday morning I leave for Virginia Im stoked Also going to watch Paper Towns with my sister tonight wish me luck 
12102,positive,I went to see Paper Towns as a way to get away from the sun and see a mindless young adult film with a happy ending 1 2 
12103,positive, Wow August 7 2015 Has already begun today Naruto Boruto The Movie From Japan to the entire world __EMOT_SMILEY y 
12104,positive,Im surprised that was only Harpers 3rd walk of the year after falling behind 0 2 Kris Bryant leads baseball with 10 
12105,positive,__HNDL Maybe Gaiden characters __PUNC_QUES 7th Hokage Naruto would be suuper lit And Boruto comes out tmrw so maybe thats it
12106,neutral,David Price may __NEG pitch here again until September by my calculations __PUNC_QUES So if you missed August 3rd then get there August 14th __HASH_BLUEJAYS
12107,positive,New video is live __PUNC_EXCL RT __PUNC_EXCL Enjoy the vid guys __EMOT_SMILEY Moto G 3rd Gen 2015 Review __PUNC_EXCL __URL via __HNDL
12108,positive,__HNDL __HNDL I hope you saw this Rolling Stone article Its amazing __PUNC_EXCL See u in Baltimore Sat __PUNC_EXCL __URL 
12109,positive, Randy Orton is one of my favorites __NEG everything Why __PUNC_QUES Because hes so damn good in the ring Randy may __NEG __PUNC_ELLP __URL 
12110,neutral,Nirvana may or may __NEG be the best pandora station
12111,negative, __HNDL your employees at 6th and 14th in NYC need an attitude adjustment going across the street to Dunkin where they __NEG be rude 
12112,neutral,Katie Hopkins turns her nose up at people but 1 Writes for the Sun 2 Was on Celebrity Big Brother 3 This programme __HASH_KATIERULES
12113,neutral, __HNDL With rules and taxes Rose Imagine just imagine the moral outrage if we told Muslims now you may practice your faith 
12114,positive,This literally may be one of the best weeks in a long time on a Big Brother season __HASH_BB17
12115,neutral, Before the MLL Championship this Saturday Rolling Stone wrote up this feature on Paul Rabil and Rob Pannell __PUNC_ELLP __URL 
12116,positive,__HNDL Well worth looking into Chris think you may like their stuff Paul Mccartney was a big fan btw 
12117,negative, A coworker just said Muslims should just leave the country Nobody invited them here anyways as I sat maybe 10 feet away from her 
12118,neutral, Store offers Watchman refund Interesting if you 1st refresh on __HASH_TKAM otherwise __NEG much but read many worse __PUNC_EXCL __HASH_GSAW __URL 
12119,negative, __HNDL ordered my Moto G last Friday said it was all assemebled that day still __NEG shipped Bummed I __NEG have my new phone yet __PUNC_ELLP 
12120,neutral, Presidential candidate and GOP Ohio Gov John Kasich on Sunday defended his support of Medicaid under ObamaCare arguing the decision was 
12121,negative,__HNDL you bring all kids of MUSLIMS here to the USA but the Christians being slaughtered by Isis YOU leave to die __PUNC_EXCL MAY GOD FORGIVE YOU __PUNC_EXCL 
12122,neutral,Nigerian troops yesterday August 5th arrested one Mai Mustapha alleged to be the fuel supplier to Boko Haram __PUNC_ELLP __URL 
12123,neutral, No one is forced to buy the pay per view Floyd Mayweather I think __HASH_BOXING fans may take him up on that __HASH_MAYWEATHERBERTO 
12124,neutral, From July 27 2015 Rowdy Roddy Piper giving his opinion on Hulk Hogan and the racist comments Probably his __PUNC_ELLP __URL 
12125,neutral, Wait whos that running into the debate __PUNC_QUES Its __PUNC_ELLP Its Hulk Hogan as the 18th Candidate __PUNC_EXCL And he just clobbered Jeb with a chair __HASH_GOPDEBATE 
12126,neutral,__HNDL It may be old news for you Just watched your series of Big Brother on YouTube Gutted you __NEG won XX
12127,neutral,Will the new series of Celebrity Big Brother run for FIVE weeks __PUNC_QUES __URL __HASH_CBB __URL 
12128,neutral,I was a Donald Trump supporter for PResident but then I heard John Kasich make some good point so now so I switched said no one tomorrow
12129,positive, __HNDL __NEG wait for this weekend especially Saturday when my guy David Price is on the mound I love that team 
12130,neutral, Motorola Moto G 2015 review __URL Buy now from Amazon Motorola calls it the Moto G 3rd __PUNC_ELLP __URL 
12131,positive, __HNDL __NEG worry bro Im going to get coffee alone tomorrow Dunkin hotties may be there 
12132,neutral, Ready for the 1st debate all in for John Kasich 
12133,negative, You may be familiar w John Kasich __PUNC_ELLP Or __NEG Probably __NEG If youre __NEG from Ohio then __NEG __HASH_GOPDEBATE 
12134,neutral, John Kasich you may know him __PUNC_QUES Anyone __PUNC_QUES __HASH_GOPDEBATE 
12135,neutral,Last Monday on raw Seth Rollins he was talking about John cena nose __HASH_SMACKDOWN
12136,neutral,Floyd Mayweather confirmed September 12 will be his last fight and hes happy to go out 48 0 __URL __URL 
12137,neutral,__HNDL The 2nd time in the UFC to beat Rousey and a 3rd time to beat Rousey in a rematch Then she said shes done at 135 
12138,neutral,John Kasich is going to have a huge day in the polls tomorrow What a slick move announcing so late __HASH_GOPDEBATE
12139,negative,John Kasich seems like he may be too level headed to be a Republican __HASH_GOPDEBATE
12140,positive, __HNDL There are a few winks in WINTER SOLDIER and ANT MAN various IRON MANs Largely though you may be right 
12141,positive, I first tweeted this in April or May but John Kasich can win the GOP Primary 
12142,neutral,meetthepress ChuckTodd sat down with John Kasich recently __URL __HASH_IFITSDEBATENIGHT
12143,neutral, John Kasich was the 1st one to bring up Reagan points down for him __HASH_FUTURE __HASH_GOPDEBATE 
12144,positive, John Kasich with the goal posts gesture needs to be on front pages tomorrow Its a gift Make me proud headline writers 
12145,positive,I have to admit John Kasich may be the most competent person on the stage __PUNC_ELLP 
12146,neutral, If __HASH_DEMOCRATS held a Chapelle Show style draft Id take John Kasich with the 1st pick __HASH_ITHOUGHTYOUHADTOBECRAZYTOCOMETOTHISPARTY __HASH_GOPDEBATE 
12147,positive,Was thrilled when a group of kayakers came done the Thomson on my way home from Prince George on Tuesday __HASH_NIKON __HASH_D810 __URL 
12148,positive,Meisha Tate MIGHT have lost to Rousey twice BUT is still deserving of a 3rd shot cause she earned it by grinding in the __HASH_UFC
12149,positive,Well see you this Saturday for Hollywood U2 __PUNC_EXCL U2 cover band playing at Sagebrush with NO COVER __PUNC_EXCL Get here early __PUNC_EXCL __PUNC_ELLP __URL 
12150,negative, Harper trying to kiss up to Muslims now after all the anti Islam rhetoric during C51 I may throw up in my mouth a little 
12151,neutral,John Kasich soliciting donations from The Donald on the debate stage may be out Trumping Trump __HASH_GOPDEBATE
12152,neutral,I think that this __HASH_HOH will straddle into the next Big Brother show on Sunday at 8 7C on CBS
12153,neutral,__HNDL This followed by a Big Brother eviction episode greatest Thursday night TV lineup since the early 90s 
12154,neutral, cmon guys I want to see more insanity Ask them to take a position on Hulk Hogan or something 
12155,negative,Need someone to get the April May Kris Bryant back to Chicago because his at bats are getting worse
12156,positive,Tomorrow is my last day at dunkin after 3 years Bittersweet
12157,positive,If John Kasich starts polling better before Super Tuesday he could be my primary vote
12158,neutral,Why is John Kasich there __PUNC_QUES Was he the 12th caller __PUNC_QUES __HASH_GOPDEBATE
12159,negative,John Kasich just acted like a human being This may be a huge mistake __HASH_GOPDEBATE
12160,positive, John Kasich I may __NEG agree with you but I now have no doubt the I respect you immensely 
12161,neutral,John kasich you may live You __NEG have my support but you may live
12162,positive,It may just be the crowd but Ive enjoyed John Kasich tonight
12163,neutral,Im going to research this John Kasich fellow tomorrow He has my attention 
12164,negative, __HNDL who knows Hulk Hogan may run according to his Facebook Because he __NEG keep his mouth shut 
12165,positive,Excited to sleep cause excited for Dunkin tomorrow on the drive home
12166,neutral, Im __NEG gonna lie I like John Kasich Its gonna be a shame when he finishes 8th tonight __HASH_GOPDEBATE 
12167,positive, Sweet Jesus I may just vote for John Kasich __HASH_GOPDEBATE 
12168,positive,Id literally be the happiest person alive if i got Zac Brown Band tickets for the 23rd at bethel
12169,negative,The ONLY line I will remember tomorrow is John Kasichs dad was a mailman __PUNC_ELLP Who the hell cares __PUNC_EXCL __PUNC_QUES __HNDL
12170,neutral, John Kasich may __NEG be terribly polished but hes coming across as more comfortable and real than Jeb Bush __HASH_GOPDEBATE 
12171,positive, John Kasich is going to be the media darling tomorrow with his gay marriage Supreme Court comment Well done sir __HASH_GOPDEBATE 
12172,negative, Ya know John Kasich actually seems like a real human being with a real record Too bad that may or may __NEG mean anything 
12173,positive,Kris Bryant singles That must feel good B2B singles Men on 1st and 2nd with one out 
12174,neutral,__HASH_GOPDEBATE John Kasich is like 10th in the polls Why is he getting all this time __PUNC_QUES Had to be a deal for the hometown gov 
12175,neutral, John Kasich came to my house when I was little amp had me stand beside him in the photo when my class visited D C in 8th grade Yep 
12176,positive,When is David Prices next gone start __PUNC_QUES Im hoping next Fri the 14th since Ive got tickets for that game vs the Yankees
12177,neutral, John Kasich was the last qualifier for the big __HASH_GOPDEBATE 10th in the polls He probably moved up tonight 
12178,positive,Anyone wanna get Dunkin together tomorrow morning and just chat __PUNC_QUES 
12179,positive,CRAFT BEER KICK ASS FOOD NIRVANA Next Thursday join us for the highly anticipated Jolly Pumpkin beer dinner __PUNC_ELLP __URL 
12180,neutral, __HNDL you __NEG know with big brother that may have changed the rules expect the unexpected __HASH_BB17 
12181,negative,And then there are those who made a case for Yakubs innocence or his possible reform if he __NEG hanged __URL 
12182,positive,I __NEG even know who John Kasich was before the __HASH_GOPDEBATE I think he may have done the best 
12183,positive,__HASH_ENLIGHTENEDREPUBLICAN Kudos to John Kasich showing respect to those with whom he may __NEG agree 
12184,negative,Interview tomorrow at Dunkin donuts lol really __NEG where I wanted my first job to be but fuck it I need money
12185,positive,I admire John Kasich for saying his thoughts on a very controversial topic regardless of what negative feedback he may receive __HASH_GOPDEBATE
12186,neutral, After all the hype from every __HNDL analyst on the planet Cactus League legend pre ROY Kris Bryant only the 3rd best rookie on his team 
12187,neutral,Sorry for the Big Brother spam yall __PUNC_EXCL Its a Thursday thing __PUNC_EXCL 
12188,positive,__HNDL JEB or John Kasich May get it __PUNC_ELLP I need an easy bit for Hillary
12189,negative, Who the heck did John Kasich pay to get all this good post debate pub __PUNC_QUES Who is he __PUNC_QUES Oh right and the debate was in Cleveland But cmon 
12190,negative, Tiger Memon rang up family on July 30 before Yakubs hanging Instead of grieving for his brother who was about to die Tiger was ta __PUNC_ELLP 
12191,negative, Hulk Hogan is a racist Bill Cosby is a rapist Jon Stewart is off the air and Donald Trump may actually become president WHAT IS GOING ON __PUNC_EXCL __PUNC_QUES 
12192,positive,John Kasich should feel proud of his performance at the __HASH_GOPDEBATE Thursday night He looked more presidential than the rest of the field 
12193,positive,Jumma Mubarak to all Muslims May Allah bless you all __URL 
12194,positive,Moto G 2nd Gen 16 GB Black White at Rs 8099 Motorola in association Flipkart is back again with a bang where __PUNC_ELLP __URL 
12195,positive, Also Paper Towns was AMAZING __HNDL making an appearance was the cherry on top amp I may or may __NEG have freaked in the theater 
12196,negative,Big Brother was annoying to watch tonight They all decided to keep an obviously strong opponent over a weak one __PUNC_QUES Cmon 
12197,positive,Sulli is my 1st bias the one who brought me into Kpop I will miss seeing her in F x amp I will still support her __URL 
12198,negative, Death threat to Justice Dipak Misra who refused Yakubs mercy petition irrespective of the protection you may avail we will eliminate you 
12199,negative,all the jerks who signed petitions for mercy for Yakub have ensured he __NEG go out for them No __PUNC_QUES __URL 
12200,negative,__NEG ruins a Friday morning more than hearing U2 Beautiful Day on the radio
12201,positive,Ant Man tomorrow hopefully and I kind of want to give Fantastic Four a shot also 
12202,positive,John Kasich has sure come out of __NEG Id give him the W tonight __NEG wait to watch the Democratic Partys first debate in October 
12203,positive,Love the way Floyd Mayweather only refers to himself in 3rd person
12204,negative,So Yakubs wife was lying when she said we know __NEG about Tiger Memon __URL 
12205,positive, Its Friday and you should all have the riff from Iron Maidens The Rime of the Ancient Mariner in your heads 
12206,negative, __HNDL May I also say that before you attack me for being a fake fan of some sorts Nirvana Green Day and MCR 
12207,positive,If you have MOTO G 3rd gen guess what you can have Airtel 4G __PUNC_EXCL Tweet using __HASH_GETAIRTEL4G for a free SIM home delivery __PUNC_EXCL 
12208,positive, I think after tonight we must add a 4th dark horse candidate to the trio of Jeb B Rubio and Walker John Kasich 
12209,negative,Big Brother is going to be the reason I fall asleep in public tomorrow and mess up the first 3 weeks of school oops
12210,positive, look im probably the most powerful and devastating thug that can quote the entirety of U2s October album 
12211,negative,Tiger Memon rang up family on July 30 before Yakubs hanging told his mother that he will take revenge __HASH_COWARDTIGERMEMON
12212,negative, __HNDL Tanaka stinks Plus Dickey owns the Yankees and David Price is on the mound Saturday 
12213,positive,Nirvana on the raido Nice start to friday 
12214,positive,Friday evening at the movies Hope Paper Towns is good 
12215,positive,John Kasich is crushing it tonight Hell see a huge bump tomorrow undecided Republican in Cleveland Ohio __URL 
12216,positive,Friday is best day of the week and its a Eid for Muslims 
12217,positive, Jumuah is an Eid in itself and the Friday prayer is more virtuous than both Eid prayes combined Abandoning it is a sin __HASH_JUMUAHREMINDER 
12218,positive, Sat what you want about U2 slag them off if you will but I still think they were a damn fine class of submarine 
12219,positive, __HNDL Jumma Mubarak to all Muslims Jumma is the most sacred day of a week __EMOT_SMILEY Friday Sermon is reminder of our duties as Muslim 
12220,negative, i want to log against Flipkart and Moto G 3rd generation who is given certificate to sell the product in India 
12221,positive,Boruto Naruto the Movie just wait broo im coming to you in november Hall pasti dipenuhi dgn org dh besar hahaha
12222,positive, __HNDL Here its 1 20 PM I can be around that time but maaybe Ill be gone since I may watch Ant man today 
12223,negative, __HNDL its horrible complete fail compared to the 1st movie Rather watch Ant man or Entourage 
12224,negative, Floyd Mayweather may be filthy rich but in the end and in the beginning you are __NEG but a white mans bitch 
12225,positive,Last night Floyd Mayweather compared Andre Berto to Manny Pacquiao Yeap it really did happen Happy Friday everyone __PUNC_EXCL __HASH_BOXING101
12226,positive,Friday night listening to calibraska with my dog
12227,negative, Chris Christie thinks talk of the 4th Amendment is hot air __PUNC_QUES He puts the big in Big Brother 
12228,positive, Vincent Enyeama celebrates 16th wedding anniversary with sweet words Super Eagles goalkeeper The post Vincen __PUNC_ELLP __URL 
12229,positive,Any of my Denver peeps need tickets to the Kenny Chesney amp Jason Aldean concert tomorrow __PUNC_QUES I have two 100 level __PUNC_ELLP __URL 
12230,positive,thinking about the number of people who may have discovered The Cure through Ant Man makes me SO HAPPY
12231,negative,Sara McMann i delusional She says the 3rd Tate fight makes but then wants a rematch herself UFC __NEG waste a Rousey fight on McMann
12232,negative,Can someone send me the GIF of April from BB6 calling all Big Brother fans pieces of shit __PUNC_QUES 
12233,positive,Rousey would make may weather tap out She would knock the s of that fraud and fake She loves the sport while the clown does it for the 
12234,negative,Im __NEG even a fan of box mma but cmon if you __NEG think Floyd Mayweather is a fucking joke then youre clueless
12235,negative,__HNDL but then I was like she may like Kpop so I take the chance and told her she was like are they all CHINESE I __NEG like them
12236,positive,Marijuana on a Thursday with a new episode of Naruto __URL 
12237,negative,__HNDL __HNDL Was he __NEG already on youre list __URL lt lt him raging at Muslims for voting in galloway
12238,negative,Dragon Ball Z tomorrow but I __NEG know if I want to wake up early to see it at 12 __PUNC_ELLP When I can see F4ntastic or Ant Man at a later time
12239,positive,trying to finish reading Paper Towns so that i can go see the movie tomorrow __PUNC_EXCL 
12240,positive,Fans of both Foo Fighters and Nirvana likely had that Exacta in the 4th at __HASH_SARATOGA __HASH_2 Watershed to __HASH_5 Come As You Are
12241,negative,If frank ocean __NEG realize his album by July 45 Im going to kill myself
12242,positive,You may __NEG like Floyd Mayweather as a person but you have got to respect him and understand that hes one of the greatest of all time
12243,negative,August 7th Dr dre drops his first album in 16 years Everyone forgets about frank ocean __NEG dropping his Hip hop heads begin hibernation 
12244,positive, if frank ocean drops the first part of boy __NEG cry tomorrow all will be well 
12245,positive,__HNDL Boruto Naruto the movie will be in American theaters October 10th __PUNC_EXCL We gotta go see that shit __PUNC_EXCL its fucking epic __PUNC_EXCL 
12246,positive,Bad Blood playing in the Salon on Eastenders has been the highlight of my Friday night
12247,positive, __HNDL __HNDL Lets see theres Good vibrations Trap Queen Bad Blood __PUNC_ELLP __NEG remember what he uses for 4th at bat 
12248,negative, Even after taking into account the audience theyre going for Paper Towns just may be the worst well reviewed movie Ive ever seen __HASH_HOTTAKE 
12249,positive,just listened to that She song by Tyler The Creator and Frank Ocean for the 1st time really nice track
12250,positive, David Price will take the mound Friday night his first road start as a Blue Jay Yes life is very good in Toronto __HASH_BLUEJAYS 
12251,positive,I plan to see the Fantastic 4 movie Tuesday I went to see Age of Ultron and Ant Man the Thursday night before 
12252,positive,Kris Bryant is the 2nd best baserunner in Major League Baseball __URL 
12253,positive, The 1st day of the Premier League season is better than Christmas Eid Diwali amp Hannukah festivals combined 
12254,negative, Good grief Big Brother __NEG you get a handle on the ants yet __PUNC_QUES Every season __PUNC_ELLP ants Cmon fix the problem __HASH_BB17 
12255,positive,Song of Da nite Powerslave by Iron Maiden outta the Jus Blabbin music vault Ohh yaa __PUNC_ELLP enjoy all amp happy Friday nite __EMOT_WINK 
12256,positive,my 1st gen moto G is more solid than Nokia 3310 I love the stock android on Moto G __URL 
12257,positive, Rousey may __NEG have the money that Floyd has but people respect her way more __URL 
12258,negative,David Prices last two starts against the __HASH_YANKEES have been horrendous He takes the mound Saturday __URL 
12259,positive,__NEG like spending your Friday night on the side of the road __HASH_OVERHEATING Dunkin Donuts __URL 
12260,positive,We are 5 minutes in on Sharknado 3 __HASH_OHHELLNO and already I think this may be the most impactful movie since Schindlers List
12261,positive,__HASH_BLUEJAYS win 2 1 Final __PUNC_EXCL David Price on the mound tomorrow __PUNC_EXCL __HASH_COMETOGETHER __URL 
12262,positive,Sadie is listening to sam smith rn even though shes going to his concert tomorrow lol ok
12263,positive,Oh hey David Price pitches for the Jays tomorrow Good luck shitwanks 
12264,positive,__HNDL win Count em down boys 3 5 games back 2 more big ones this weekend with the big guy David Price throwing tomorrow
12265,positive, Tomorrow David Price takes the mound That is nice 
12266,positive,People worried about david price pitching tomorrow but they seem to forget we own the guy __HASH_NYY
12267,negative,Lets kill David Price tomorrow like we always do and maybe you all will calm the fuck down __HASH_YANKEES
12268,positive,Thank GOD we __NEG have to wait til 7 pm tomorrow for the next one David Price tomorrow GOAT
12269,negative,__HNDL I will make Dua and Keep you all in my Mind May Allah have Mercy on all Mujahidin and Muslims and destroy Kuffar AMIN __PUNC_EXCL 
12270,negative,Ill see all you band kids at dunkin tomorrow morning __HASH_YOURLIFESUCKS __HASH_MYLIFESUCKS __HASH_BUYMECOFFEETOO
12271,positive,tomorrow is David Price day again __PUNC_EXCL 
12272,positive, Man this __HNDL team keeps getting better David Price on the tit tomorrow __PUNC_EXCL 
12273,positive,Chriss boss gave us tickets to the Sam Smith concert tomorrow Were probably __NEG going to go but what a nice gift 
12274,positive,Frank Ocean album supposed to drop tomorrow __PUNC_ELLP Lets hope its true
12275,negative,Bautista Weve got David Price going tomorrow I __NEG think they feel good right now going home 2 of 2 
12276,positive, Hope everyones have a nice weekend Heres the latest WWE Power Rankings August 7 2015 01 Seth Rollins 02 __PUNC_ELLP __URL 
12277,positive, Ever since May 5 Big Brother season has been in full swing There __NEG been a day since wherein I __NEG watched BB __HASH_BB17 __HASH_BBUK __HASH_PBB737 
12278,positive,Just found out that Bria and I are going to see Sam smith at the gorge tomorrow __PUNC_EXCL 
12279,positive,Yay going to get my new car tomorrow woot woot I needed a good pick me up after big brother
12280,positive,__HNDL __HASH_MOTOG The ever evolving Moto G 3rd gen firmly stands out as a beauty with the brain for gennext Lets swim with it awhile 
12281,negative, Yeah we may pay our fighters 0 01 of what you make but they sure as fuck would beat your ass __PUNC_EXCL UFC response to Floyd Mayweather 
12282,positive,Feels like the play __PUNC_ELLP David Price tomorrow in the Bronx Zoo Go Jays __PUNC_ELLP 
12283,positive,Somehow I was able to enjoy the 2nd half of Ant Man in spite of my gleeful anticipation about all the Ant Lamb jokes I __NEG wait to make
12284,negative,About to go shopping again tomorrow bc the dress I got for Jason Aldean is __NEG cute __EMOT_SMILEY forever 21 mirrors lie
12285,positive,Im super excited for the Sam Smith concert tomorrow though __PUNC_EXCL 
12286,negative,Kind of really upset Im missing fgl tomorrow night Guess Ill have to make up for it at Jason Aldean
12287,negative,__HNDL Stop Paying For Floyd Mayweathers PayPer Views this Berto Fight is a joke __NEG Buy the Fight then he may fight Top guys
12288,positive,Thursday nights __HASH_GOPDEBATE was the highest rated primary debate in TV history Must be because of that John Kasich sex appeal 
12289,negative,its August 8th but Frank Ocean let me down yet again
12290,positive,Belting out the U2 classics on MTV because that my friends is how Saturday night should be __HASH_CANTSINGFORSHIT
12291,positive,__HNDL Naruto better bruh DBZ cool and all but Im a Naruto guy at heart lol Boruto the movie come out in November narutos son
12292,positive,Wish I am now in Japan to feel the Naruto mood and watch __HASH_BORUTOTHEMOVIE Malaysia November baru nak keluaq
12293,negative,Who the hell am I gonna pitch tomorrow __PUNC_QUES David Price the only guy I wanna go with but he is going against us 
12294,positive,Decided to watch Rick and Morty will probably watch Naruto tomorrow such a good movie hits ya right in the feels
12295,positive, Now that theres several 2D showings of ANT MAN a day maybe Ill actually see it __PUNC_ELLP like tomorrow 
12296,positive, __HNDL Chuck Norris once roundhouse kicked a man into next week __PUNC_ELLP in fact I believe hes due back tomorrow 
12297,negative, __HNDL I may hate Naruto because its terrible but I am going to see Boruto 
12298,positive, August 8 Happy Birthday Dave Evans aka the Edge from U2 __URL __URL __URL 
12299,negative, I __NEG see the point in the 3rd Tate vs Rousey fight its __NEG like they both have a win a piece Ronda has clattered her both times 
12300,positive,I hope enough people show up tomorrow so a Kpop course can be ran I really want to do it 
12301,negative, I am __NEG allowed to listen to Nirvana around Alexander because he may __NEG like my music He is 2 weeks old he __NEG care __PUNC_QUES 
12302,positive, On Sunday The only way to watch us is to BE THERE IN PERSON __PUNC_EXCL Come out to the Prince Georges Sport Complex at __PUNC_ELLP __URL 
12303,positive,We could be seeing Celebrity Big Brother launch on the 23rd of August although no date has been confirmed __HASH_BBUK __HASH_CBB __URL 
12304,positive,Omg Just read naruto special comic where naruto declared as the 7th hokage __HASH_NARUTOHOKAGE
12305,positive,That Kris Bryant 9th inning home run was the turning point in the season 
12306,negative,My bad let me fixate Yall may be Muslims but youre __NEG practicing Muslims
12307,positive, Stats flying around lately but this is my favourite Today is the 2nd game where Troy Tulowitzki and David Price play for the Blue Jays 
12308,positive, Naruto volume 70 from __HNDL ranks at __HASH_7 marking its 8th week on the New York Times Manga Bestsellers 
12309,negative,Yakub coverage Outrage over notice to channels Various journalists bodies on Saturday expressed shock over the show cause notice s __PUNC_ELLP 
12310,positive, I love Bad Blood and I love the music video but it is just Taylor acting a damn fool Like cmon 
12311,positive, Jason Aldean Thursday free Toronto Blue Jays game Friday and ZBB concert Sunday Bout to be the best weekend of summer 
12312,positive,Thought about seeing the new Fantastic Four movie today Passed and saw Ant Man for a 2nd time instead LOL __HASH_ANTMAN __HASH_FANTASTICFOUR
12313,negative,__HNDL may I also suggest I hate myself and want to die by nirvana
12314,negative, __HNDL So you __NEG show up at Zac Brown Band last night __EMOT_FROWN If you are there tonight or tomorrow then __PUNC_ELLP well __PUNC_ELLP were in a fight 
12315,negative,Cyborg and her management now calling for an April bout with Rousey __PUNC_ELLP lol that __NEG last long fuck Cyborg already __PUNC_ELLP 
12316,positive,Seeing Jason aldean for the 13th time today __PUNC_ELLP Yup
12317,positive,David Price is the 1st __HASH_BLUEJAYS SP this season to record 8 Ks in consecutive starts 
12318,positive, Catching up on movies before they leave theaters Trainwreck was as good as everyone says it is Tomorrow Ant Man 
12319,positive,__HNDL Currently 6 0 Top of the 9th They got lucky trading for David Price Thats one ace of a pitcher to have in the lineup 
12320,positive,Ant Man was even better the 2nd time
12321,positive,__HNDL Carly Fiorina really came off very well in her 2nd tier Rep debate Jim you need an opportunity to the same with the Dems
12322,positive, 7th consecutive win shutout the Yankees David Prices second win as a Jay 2 5 games behind for 1st place in AL East __HASH_LETSGOBLUEJAYS 
12323,positive,__HNDL Article highlighted SS501 as one of the 3 top groups in the 2nd generation of KPop idol fr 2005 onwards 
12324,positive,Jays are now 2 5 games back of the Yankees for 1st place won 7 in a row and David Price is 2 0 as a Blue Jay __PUNC_EXCL 6 0 over the yankees __HASH_MLB
12325,positive, __HNDL __HNDL Big Brother when on C4 __NEG aired the show on a Saturday night instead aired live feed on E4 it worked better 
12326,negative, its august 8th and still no Frank Ocean album when will this terror end 
12327,positive,Kris Bryant blasts a home run to deep left center __PUNC_EXCL Bryants 15th home run of the season __HASH_CUBS __HASH_LETSGO
12328,positive,I literally just sat down to see Kris Bryant smash a bomb __HASH_LETSGO
12329,positive,Kris Bryant with his 15th HR of this season __PUNC_EXCL __HASH_CUBS lead 3 2 
12330,positive,Kris Bryants smile when he gets a homer could fuel the sun __HNDL __HNDL
12331,positive, An absolute BOMB by Kris Bryant his 15th HR on the year __HASH_CUBS up 3 2 now on the __HASH_GIANTS __HASH_SFVSCHC 
12332,positive,We go to the 4th as the Cubs lead 3 2 thanks to Kris Bryants two run home
12333,positive,And just think __PUNC_ELLP Virgo David Price will be getting even better when Jupiter goes into Virgo August 11 __PUNC_ELLP __URL 
12334,negative, I sat down two men today and all they could talk about was how nasty Caitlyn Jenner i found their sexuality even more disgusting than hers 
12335,positive, I chose this one in honor of night 2 with __HNDL __PUNC_ELLP Tomorrow __NEG Comes by Zac Brown Band __HASH_CYMBAL __URL 
12336,positive,Watching the GOP from last night and I must say that Carly Fiorina may surprise a few __HASH_GOP
12337,positive,Zac Brown Band tomorrow night with boy SO EFFING EXCITED EE __PUNC_EXCL 
12338,positive,Tfw ur on ur way to see Ant Man for the 3rd time
12339,negative, Its the 8th day of august still __NEG received the Frank Ocean album 
12340,positive,I may __NEG be a huge U2 fan but Bonos mullet in the 80s was superb __PUNC_EXCL 
12341,positive,This is a good video clip of Carly Fiorina on the 2nd Amendment __URL 
12342,positive,I need to go buy a shirt tomorrow or today to make for the Sam Smith concert next weekend I mean a week from today __PUNC_EXCL __NEG wait __PUNC_EXCL 
12343,positive,My shift was cancelled for tomorrow Time watch Naruto and Cowboy Bebop all day __HASH_MYLIFE
12344,positive, One of the advantages to living in SC is we get to meet candidates in person going to meet Carly Fiorina tomorrow a competent honest woman 
12345,positive, Ate dinner on the couch in sweatpants amp under a blanket while listening to sam smith pandora amp now Im reading the newspaper Its Saturday 
12346,positive, Josh Hamilton may __NEG be having a great year but hes consistently delivered in crucial moments 
12347,positive,Josh Hamilton was 4th on Rangers in Win Probability Added entering this game Hell be 2nd by the end of the day Just crazy 
